match_id,year,stage,group,home_team,away_team,home_goals,away_goals,neutral
2422,2009,Friendly,,Austria,Venezuela,3,0,False
2423,2007,Friendly,,Iran,South Korea,3,3,False
2424,2021,Qualifier,,Czech Republic,Chile,1,1,False
2425,2011,Qualifier,,Tunisia,Mexico,2,3,False
2426,2023,Friendly,,Peru,Australia,2,0,False
2427,2016,Friendly,,Ecuador,Mexico,2,0,False
2428,1994,Friendly,,Peru,Portugal,0,1,False
2429,2012,Friendly,,Indonesia,Algeria,2,1,False
2430,2015,Friendly,,Denmark,Ukraine,3,0,False
2431,1995,Qualifier,,Argentina,Germany,1,0,False
2432,1998,Qualifier,,New Zealand,Australia,4,1,False
2433,1992,Friendly,,Bolivia,Chile,2,2,False
2434,2016,Qualifier,,Poland,Algeria,0,0,False
2435,1999,Friendly,,Greece,Egypt,2,1,False
2436,2011,Friendly,,Panama,Colombia,1,1,False
2437,2012,Qualifier,,Denmark,Greece,0,0,False
2438,2000,Friendly,,China,Spain,0,1,False
2439,1990,Qualifier,,Slovenia,Netherlands,0,3,False
2440,2015,Qualifier,,Trinidad and Tobago,France,1,1,False
2441,2019,Friendly,,Australia,Russia,0,1,False
2442,2003,Friendly,,Canada,Costa Rica,3,0,False
2443,2017,Qualifier,,Spain,Poland,4,1,False
2444,2014,Friendly,,Romania,Croatia,0,1,False
2445,2001,Friendly,,Portugal,Finland,2,2,False
2446,1997,Qualifier,,Uruguay,Serbia,1,1,False
2447,2014,Qualifier,,Germany,Finland,2,1,False
2448,2007,Qualifier,,England,Saudi Arabia,1,2,False
2449,2010,Friendly,,Venezuela,Austria,1,1,False
2450,1993,Friendly,,Bolivia,Austria,3,2,False
2451,2001,Qualifier,,Saudi Arabia,Slovakia,2,2,False
2452,2002,Qualifier,,Trinidad and Tobago,Chile,1,2,False
2453,2016,Friendly,,Chile,Australia,3,2,False
2454,2003,Qualifier,,China,Cameroon,1,2,False
2455,1996,Friendly,,USA,Uruguay,3,2,False
2456,2006,Friendly,,Netherlands,Paraguay,1,0,False
2457,1996,Friendly,,Mexico,Australia,3,0,False
2458,2006,Friendly,,Russia,Cameroon,3,1,False
2459,2012,Friendly,,Australia,Algeria,1,0,False
2460,1990,Friendly,,Mexico,Brazil,0,0,False
2461,2017,Friendly,,Peru,Denmark,0,1,False
2462,1995,Friendly,,South Korea,Portugal,1,3,False
2463,2010,Friendly,,Colombia,Netherlands,0,1,False
2464,1994,Friendly,,Morocco,Czech Republic,3,3,False
2465,1992,Friendly,,Jamaica,Argentina,0,0,False
2466,1994,Friendly,,Panama,Senegal,0,0,False
2467,2008,Qualifier,,Serbia,Czech Republic,3,2,False
2468,2009,Friendly,,Croatia,Peru,1,3,False
2469,2008,Friendly,,Paraguay,Norway,0,0,False
2470,2002,Friendly,,Ivory Coast,Egypt,1,1,False
2471,2020,Qualifier,,Italy,Wales,3,0,False
2472,2017,Qualifier,,Venezuela,Italy,0,3,False
2473,2014,Friendly,,Japan,Nigeria,1,3,False
2474,1992,Qualifier,,Uruguay,Turkey,1,0,False
2475,2023,Qualifier,,Indonesia,Australia,3,0,False
2476,2015,Friendly,,Japan,Chile,1,0,False
2477,2020,Qualifier,,Poland,Turkey,2,0,False
2478,1990,Friendly,,France,Argentina,3,0,False
2479,2022,Qualifier,,Austria,Ghana,1,1,False
2480,1992,Qualifier,,Trinidad and Tobago,Egypt,1,0,False
2481,1997,Qualifier,,Wales,France,1,1,False
2482,2002,Friendly,,Czech Republic,Chile,1,0,False
2483,2000,Friendly,,Qatar,Indonesia,0,0,False
2484,2010,Friendly,,Denmark,Wales,2,1,False
2485,1990,Friendly,,Saudi Arabia,Qatar,1,0,False
2486,2014,Qualifier,,Uruguay,Japan,1,0,False
2487,2001,Qualifier,,Wales,Saudi Arabia,2,3,False
2488,2010,Qualifier,,Ecuador,France,0,1,False
2489,1993,Friendly,,Netherlands,Turkey,0,0,False
2490,2002,Qualifier,,Costa Rica,Ivory Coast,1,2,False
2491,2014,Qualifier,,Ecuador,Ghana,0,4,False
2492,2013,Qualifier,,Costa Rica,Netherlands,2,0,False
2493,2003,Friendly,,Indonesia,Argentina,1,0,False
2494,1992,Qualifier,,Ghana,Hungary,0,2,False
2495,1991,Qualifier,,Croatia,Italy,1,1,False
2496,2006,Qualifier,,Czech Republic,Scotland,4,0,False
2497,1991,Friendly,,Argentina,Ireland,1,0,False
2498,1990,Friendly,,Austria,Greece,1,0,False
2499,2016,Friendly,,Poland,USA,1,1,False
2500,2013,Qualifier,,Czech Republic,Indonesia,3,0,False
2501,2006,Friendly,,New Zealand,Saudi Arabia,0,2,False
2502,2016,Qualifier,,Chile,Tunisia,2,0,False
2503,2018,Qualifier,,Ecuador,Uruguay,1,2,False
2504,2002,Friendly,,Switzerland,Greece,1,0,False
2505,2010,Friendly,,Senegal,Croatia,3,1,False
2506,2001,Friendly,,Ivory Coast,Portugal,2,0,False
2507,2021,Qualifier,,Tunisia,Colombia,1,0,False
2508,2019,Qualifier,,Senegal,New Zealand,2,0,False
2509,1992,Qualifier,,France,Algeria,1,1,False
2510,2010,Friendly,,Slovakia,Bolivia,0,0,False
2511,2000,Friendly,,Russia,Tunisia,3,0,False
2512,2009,Friendly,,New Zealand,Argentina,0,3,False
2513,1999,Friendly,,Colombia,Australia,0,2,False
2514,2003,Friendly,,Denmark,Croatia,0,1,False
2515,2021,Friendly,,Qatar,Peru,0,2,False
2516,2017,Friendly,,Nigeria,Cameroon,2,0,False
2517,1999,Friendly,,Canada,Norway,1,2,False
2518,2023,Friendly,,Ukraine,Chile,2,1,False
2519,2003,Qualifier,,Romania,Slovakia,2,0,False
2520,2012,Qualifier,,Paraguay,Australia,0,3,False
2521,2013,Friendly,,Honduras,Peru,4,0,False
2522,2011,Friendly,,Denmark,Turkey,0,0,False
2523,2009,Qualifier,,New Zealand,Romania,2,3,False
2524,2012,Qualifier,,Qatar,Saudi Arabia,0,0,False
2525,2002,Friendly,,Ivory Coast,Qatar,2,0,False
2526,2001,Qualifier,,Slovenia,Trinidad and Tobago,2,3,False
2527,2023,Qualifier,,Chile,Austria,5,0,False
2528,1995,Friendly,,France,Wales,4,0,False
2529,2002,Qualifier,,Austria,Panama,5,0,False
2530,1996,Friendly,,Tunisia,USA,0,1,False
2531,2019,Qualifier,,France,Indonesia,2,1,False
2532,2003,Friendly,,Romania,Scotland,2,0,False
2533,1990,Qualifier,,Morocco,Belgium,4,0,False
2534,2019,Qualifier,,England,Czech Republic,1,2,False
2535,2016,Friendly,,Turkey,Tunisia,1,1,False
2536,2003,Qualifier,,Ghana,Iran,1,0,False
2537,2016,Friendly,,Belgium,Portugal,2,2,False
2538,1991,Friendly,,France,Russia,1,2,False
2539,2004,Friendly,,USA,Senegal,1,1,False
2540,2005,Qualifier,,Morocco,Honduras,4,0,False
2541,2012,Qualifier,,Australia,Jamaica,2,2,False
2542,2016,Qualifier,,Costa Rica,Brazil,1,2,False
2543,1992,Friendly,,Trinidad and Tobago,Greece,1,1,False
2544,2015,Qualifier,,Senegal,Honduras,2,0,False
2545,2009,Qualifier,,Croatia,Saudi Arabia,2,1,False
2546,1995,Friendly,,Portugal,Hungary,1,1,False
2547,2021,Friendly,,Bolivia,Jamaica,2,0,False
2548,1990,Friendly,,Japan,Tunisia,1,1,False
2549,2003,Qualifier,,Panama,England,1,0,False
2550,2006,Qualifier,,Netherlands,Qatar,1,0,False
2551,1991,Qualifier,,Peru,Tunisia,1,2,False
2552,2012,Qualifier,,Indonesia,Jamaica,3,1,False
2553,1994,Friendly,,Austria,Ireland,2,2,False
2554,2002,Qualifier,,Iran,Morocco,0,3,False
2555,2012,Qualifier,,Slovakia,Finland,1,1,False
2556,2011,Friendly,,Turkey,Poland,2,2,False
2557,2015,Qualifier,,Russia,Serbia,2,4,False
2558,2000,Qualifier,,Poland,Honduras,3,0,False
2559,2002,Friendly,,Peru,Serbia,3,0,False
2560,2000,Friendly,,Uruguay,Honduras,4,3,False
2561,2010,Qualifier,,Belgium,Wales,0,1,False
2562,2021,Qualifier,,New Zealand,Australia,0,3,False
2563,2002,Qualifier,,Scotland,Slovenia,1,2,False
2564,2005,Qualifier,,Belgium,Turkey,4,0,False
2565,1998,Qualifier,,Denmark,Switzerland,1,0,False
2566,2021,Qualifier,,Morocco,Algeria,2,2,False
2567,2011,Qualifier,,Portugal,Indonesia,3,1,False
2568,2009,Friendly,,Japan,Serbia,3,0,False
2569,1995,Qualifier,,Tunisia,China,2,1,False
2570,2010,Friendly,,Poland,Norway,2,0,False
2571,1997,Qualifier,,New Zealand,Argentina,0,1,False
2572,2017,Friendly,,Peru,Brazil,2,3,False
2573,1995,Qualifier,,New Zealand,Ireland,1,1,False
2574,1992,Friendly,,Denmark,Jamaica,1,0,False
2575,1991,Qualifier,,Australia,Hungary,1,0,False
2576,2014,Qualifier,,Argentina,New Zealand,3,1,False
2577,2016,Qualifier,,Ukraine,Ivory Coast,0,1,False
2578,2017,Qualifier,,Germany,Russia,5,0,False
2579,2019,Qualifier,,Costa Rica,Norway,2,2,False
2580,1992,Qualifier,,South Korea,Hungary,3,2,False
2581,2012,Friendly,,Ghana,Slovenia,2,0,False
2582,2017,Qualifier,,Romania,Cameroon,3,0,False
2583,2006,Friendly,,Jamaica,Mexico,1,5,False
2584,2007,Qualifier,,Paraguay,Ghana,1,1,False
2585,1998,Friendly,,Czech Republic,Peru,3,1,False
2586,2002,Friendly,,Argentina,Iran,0,0,False
2587,1994,Friendly,,Tunisia,USA,1,4,False
2588,2021,Friendly,,Germany,Mexico,3,1,False
2589,2000,Friendly,,Morocco,Slovakia,2,0,False
2590,1990,Friendly,,Panama,Finland,2,0,False
2591,2023,Qualifier,,Slovenia,Romania,2,1,False
2592,2010,Qualifier,,Ecuador,Italy,2,2,False
2593,2005,Friendly,,Poland,Ukraine,6,3,False
2594,2000,Qualifier,,Belgium,Ghana,3,0,False
2595,2002,Qualifier,,Algeria,Spain,1,3,False
2596,2016,Friendly,,Hungary,Costa Rica,2,0,False
2597,2011,Qualifier,,Switzerland,Wales,1,1,False
2598,2010,Friendly,,Belgium,Saudi Arabia,4,2,False
2599,2023,Qualifier,,Hungary,Indonesia,2,4,False
2600,2023,Qualifier,,Russia,Jamaica,0,0,False
2601,2012,Qualifier,,France,Netherlands,2,2,False
2602,2023,Qualifier,,Uruguay,Portugal,0,0,False
2603,2000,Qualifier,,Ireland,Mexico,0,0,False
2604,2006,Friendly,,South Korea,Senegal,3,2,False
2605,2001,Qualifier,,Argentina,Qatar,4,1,False
2606,1997,Qualifier,,South Korea,Slovakia,2,1,False
2607,2016,Friendly,,Ireland,Uruguay,2,1,False
2608,2021,Friendly,,Australia,Panama,0,1,False
2609,2019,Qualifier,,Egypt,Greece,2,2,False
2610,2006,Friendly,,Mexico,Indonesia,4,0,False
2611,2010,Qualifier,,China,Hungary,1,0,False
2612,2008,Friendly,,Ecuador,Venezuela,2,1,False
2613,2000,Qualifier,,Peru,Slovakia,0,2,False
2614,1997,Friendly,,Chile,Scotland,4,1,False
2615,2012,Qualifier,,Ukraine,Peru,1,0,False
2616,2010,Qualifier,,Slovakia,Hungary,0,1,False
2617,2001,Friendly,,Colombia,Ukraine,2,1,False
2618,2012,Friendly,,Serbia,Switzerland,0,1,False
2619,1999,Qualifier,,Algeria,Finland,2,0,False
2620,2003,Friendly,,Poland,Trinidad and Tobago,3,0,False
2621,2016,Friendly,,Romania,Spain,2,0,False
2622,2020,Qualifier,,Germany,Canada,5,2,False
2623,2018,Qualifier,,Indonesia,Morocco,4,0,False
2624,2007,Friendly,,Ivory Coast,Switzerland,1,1,False
2625,2010,Qualifier,,Russia,Denmark,1,0,False
2626,1993,Qualifier,,Ukraine,Algeria,5,2,False
2627,2004,Qualifier,,Peru,Japan,0,0,False
2628,2000,Qualifier,,Greece,Morocco,0,3,False
2629,2017,Qualifier,,Egypt,Argentina,0,0,False
2630,2005,Qualifier,,Sweden,Venezuela,4,0,False
2631,2008,Qualifier,,Ivory Coast,China,2,0,False
2632,2009,Qualifier,,Peru,Honduras,2,1,False
2633,1996,Friendly,,Mexico,Romania,1,0,False
2634,2019,Friendly,,New Zealand,Panama,0,3,False
2635,2020,Friendly,,Chile,Portugal,1,3,False
2636,2011,Friendly,,Argentina,Qatar,1,0,False
2637,1993,Qualifier,,South Korea,Ivory Coast,0,1,False
2638,2022,Qualifier,,Spain,Norway,2,0,False
2639,2010,Qualifier,,Japan,Panama,3,0,False
2640,2013,Qualifier,,Argentina,Bolivia,2,0,False
2641,2010,Friendly,,Iran,Costa Rica,1,1,False
2642,1997,Qualifier,,Italy,Mexico,5,1,False
2643,1997,Qualifier,,USA,Morocco,2,1,False
2644,1992,Qualifier,,Croatia,Wales,3,3,False
2645,2007,Qualifier,,Morocco,France,3,0,False
2646,1990,Qualifier,,Finland,Morocco,1,2,False
2647,2012,Qualifier,,Switzerland,Chile,2,1,False
2648,2008,Qualifier,,Senegal,Algeria,0,1,False
2649,2017,Qualifier,,Ecuador,Czech Republic,0,2,False
2650,2016,Qualifier,,Hungary,Italy,0,0,False
2651,2007,Friendly,,Ireland,Turkey,2,1,False
2652,1998,Qualifier,,Turkey,Indonesia,2,1,False
2653,2009,Qualifier,,Serbia,Iran,3,1,False
2654,2017,Friendly,,Slovenia,Turkey,1,0,False
2655,2020,Qualifier,,Slovakia,Ghana,2,0,False
2656,1993,Friendly,,Trinidad and Tobago,Serbia,0,5,False
2657,2007,Qualifier,,Serbia,Tunisia,0,2,False
2658,2000,Qualifier,,Sweden,Slovakia,4,1,False
2659,2019,Qualifier,,Chile,Saudi Arabia,7,0,False
2660,2015,Friendly,,Iran,Poland,1,1,False
2661,1993,Friendly,,Peru,Serbia,1,4,False
2662,2016,Friendly,,Portugal,Ecuador,1,1,False
2663,2003,Friendly,,Uruguay,Jamaica,2,0,False
2664,2016,Qualifier,,Ukraine,Belgium,0,2,False
2665,1990,Qualifier,,USA,Cameroon,3,3,False
2666,2013,Friendly,,Ukraine,Argentina,0,1,False
2667,2000,Qualifier,,Iran,Trinidad and Tobago,3,1,False
2668,2000,Friendly,,France,Brazil,0,0,False
2669,2011,Friendly,,Ecuador,Mexico,1,0,False
2670,2015,Friendly,,Ivory Coast,Tunisia,4,1,False
2671,2016,Qualifier,,Peru,Canada,0,1,False
2672,2015,Friendly,,Venezuela,Portugal,0,0,False
2673,2021,Qualifier,,Morocco,Ghana,2,2,False
2674,2022,Qualifier,,Australia,Russia,3,1,False
2675,2015,Friendly,,England,Cameroon,1,1,False
2676,1990,Friendly,,Mexico,Saudi Arabia,0,2,False
2677,1998,Qualifier,,Egypt,Saudi Arabia,2,1,False
2678,2019,Friendly,,Trinidad and Tobago,Chile,0,2,False
2679,2001,Qualifier,,Brazil,Serbia,1,1,False
2680,2002,Qualifier,,China,Denmark,1,2,False
2681,2016,Qualifier,,Indonesia,Croatia,0,1,False
2682,2014,Friendly,,Czech Republic,Indonesia,1,1,False
2683,1993,Friendly,,Romania,Ecuador,1,0,False
2684,2004,Friendly,,New Zealand,France,0,2,False
2685,1998,Friendly,,Japan,Bolivia,1,0,False
2686,1990,Qualifier,,Jamaica,Qatar,2,0,False
2687,1994,Qualifier,,Colombia,Egypt,2,0,False
2688,1999,Friendly,,Czech Republic,Panama,2,1,False
2689,2005,Qualifier,,Algeria,Saudi Arabia,2,0,False
2690,2016,Friendly,,Paraguay,Ukraine,0,0,False
2691,2004,Qualifier,,New Zealand,Paraguay,1,3,False
2692,2016,Qualifier,,Nigeria,Colombia,1,0,False
2693,2016,Qualifier,,Australia,Switzerland,1,2,False
2694,2020,Friendly,,Brazil,Argentina,5,1,False
2695,2015,Friendly,,Morocco,Denmark,0,0,False
2696,1998,Qualifier,,Italy,Senegal,2,1,False
2697,1990,Friendly,,Germany,Ghana,3,2,False
2698,2012,Friendly,,USA,Jamaica,0,1,False
2699,2005,Friendly,,South Korea,Sweden,1,2,False
2700,2019,Friendly,,Slovenia,Scotland,1,2,False
2701,2004,Qualifier,,Ivory Coast,Ukraine,1,1,False
2702,1994,Qualifier,,Sweden,Venezuela,5,3,False
2703,1998,Friendly,,Chile,Brazil,1,0,False
2704,2008,Friendly,,Italy,Colombia,0,2,False
2705,2013,Friendly,,Nigeria,Portugal,0,2,False
2706,2010,Qualifier,,Ireland,Greece,1,2,False
2707,1992,Qualifier,,Bolivia,Colombia,1,0,False
2708,1997,Friendly,,Japan,Iran,4,3,False
2709,2008,Friendly,,Peru,Wales,1,5,False
2710,2020,Qualifier,,Jamaica,Paraguay,0,1,False
2711,2007,Qualifier,,Morocco,Japan,0,1,False
2712,2019,Friendly,,Denmark,Ecuador,1,3,False
2713,2008,Friendly,,New Zealand,Ireland,0,0,False
2714,2009,Friendly,,Tunisia,Egypt,0,2,False
2715,1995,Friendly,,Senegal,Algeria,2,1,False
2716,2003,Friendly,,South Korea,Costa Rica,0,2,False
2717,1992,Friendly,,New Zealand,Romania,2,0,False
2718,2008,Friendly,,South Korea,China,2,1,False
2719,2000,Qualifier,,South Korea,Australia,2,1,False
2720,1998,Friendly,,Ireland,Slovakia,0,4,False
2721,2004,Qualifier,,England,Mexico,3,1,False
2722,2000,Friendly,,Indonesia,Peru,1,1,False
2723,1992,Qualifier,,Norway,Croatia,3,0,False
2724,2000,Friendly,,Norway,Chile,0,0,False
2725,2015,Friendly,,China,Nigeria,0,0,False
2726,2022,Friendly,,Norway,Turkey,2,1,False
2727,2004,Friendly,,Costa Rica,Slovenia,2,1,False
2728,2016,Friendly,,China,Senegal,2,5,False
2729,2003,Qualifier,,China,Ghana,1,1,False
2730,2008,Qualifier,,Panama,Hungary,2,0,False
2731,2022,Friendly,,England,New Zealand,3,0,False
2732,2000,Friendly,,Trinidad and Tobago,Algeria,4,2,False
2733,2005,Qualifier,,Cameroon,Nigeria,0,1,False
2734,2017,Qualifier,,Honduras,Croatia,1,1,False
2735,1994,Qualifier,,Algeria,Belgium,0,3,False
2736,2004,Qualifier,,Spain,Wales,2,0,False
2737,2023,Friendly,,Ecuador,Netherlands,3,1,False
2738,1997,Qualifier,,New Zealand,Austria,2,1,False
2739,2013,Qualifier,,Serbia,Romania,0,0,False
2740,2001,Friendly,,Portugal,Finland,2,1,False
2741,2014,Friendly,,Qatar,Netherlands,3,1,False
2742,2002,Qualifier,,Germany,Switzerland,2,0,False
2743,2000,Qualifier,,Hungary,China,2,0,False
2744,2001,Friendly,,Colombia,Japan,2,0,False
2745,2004,Friendly,,Serbia,Costa Rica,1,1,False
2746,2023,Friendly,,Poland,Romania,3,1,False
2747,1997,Qualifier,,Finland,Senegal,1,2,False
2748,2018,Friendly,,Turkey,Hungary,2,0,False
2749,2007,Friendly,,Hungary,Panama,1,0,False
2750,2015,Qualifier,,Ghana,Saudi Arabia,2,0,False
2751,2003,Friendly,,Colombia,Morocco,2,1,False
2752,2004,Friendly,,Slovenia,Germany,2,1,False
2753,2015,Qualifier,,Mexico,Poland,3,2,False
2754,1990,Qualifier,,Morocco,Hungary,1,2,False
2755,1994,Friendly,,Panama,Japan,2,2,False
2756,2007,Qualifier,,England,Portugal,1,1,False
2757,2022,Qualifier,,Ghana,Peru,2,1,False
2758,2021,Qualifier,,Netherlands,Russia,6,0,False
2759,2019,Qualifier,,Trinidad and Tobago,Senegal,1,1,False
2760,2009,Friendly,,Belgium,Australia,5,0,False
2761,1999,Friendly,,Portugal,Belgium,2,0,False
2762,1995,Friendly,,Romania,Panama,4,2,False
2763,1995,Friendly,,Norway,Ireland,2,0,False
2764,2013,Qualifier,,Austria,Colombia,2,0,False
2765,2000,Friendly,,Wales,Netherlands,0,1,False
2766,2001,Qualifier,,Greece,Saudi Arabia,3,2,False
2767,2011,Qualifier,,Switzerland,Spain,0,0,False
2768,2016,Qualifier,,Ukraine,Egypt,4,1,False
2769,2015,Qualifier,,Paraguay,Japan,0,0,False
2770,2013,Friendly,,Germany,Portugal,3,0,False
2771,2006,Qualifier,,Ukraine,France,3,0,False
2772,2005,Friendly,,Qatar,Sweden,1,1,False
2773,2017,Friendly,,Ukraine,Finland,2,1,False
2774,2012,Friendly,,Uruguay,Ecuador,5,1,False
2775,2016,Friendly,,Russia,Peru,1,1,False
2776,1995,Qualifier,,Brazil,Czech Republic,3,1,False
2777,2013,Friendly,,England,Brazil,1,0,False
2778,2013,Friendly,,Germany,Netherlands,1,0,False
2779,2022,Friendly,,Peru,France,0,1,False
2780,1995,Qualifier,,New Zealand,Russia,1,2,False
2781,2006,Friendly,,Costa Rica,Chile,0,0,False
2782,2003,Friendly,,Ecuador,Argentina,0,0,False
2783,2015,Friendly,,Indonesia,Ecuador,0,1,False
2784,2013,Friendly,,Panama,Venezuela,4,3,False
2785,2007,Friendly,,Jamaica,Spain,0,0,False
2786,2014,Qualifier,,Croatia,Algeria,1,1,False
2787,1998,Friendly,,Netherlands,Italy,0,1,False
2788,1992,Qualifier,,Saudi Arabia,Brazil,1,2,False
2789,2002,Friendly,,Ivory Coast,Algeria,1,0,False
2790,1992,Friendly,,South Korea,France,2,0,False
2791,1997,Friendly,,Uruguay,Australia,0,0,False
2792,2012,Friendly,,Romania,Ivory Coast,2,0,False
2793,2020,Friendly,,Ecuador,Morocco,1,0,False
2794,1991,Qualifier,,Morocco,France,1,1,False
2795,1993,Friendly,,Sweden,Poland,0,0,False
2796,2005,Qualifier,,Croatia,Argentina,0,0,False
2797,2003,Qualifier,,Finland,Greece,2,1,False
2798,2004,Friendly,,Portugal,Brazil,3,2,False
2799,2021,Qualifier,,Austria,Ukraine,0,0,False
2800,2001,Qualifier,,Serbia,Morocco,1,0,False
2801,1997,Friendly,,Chile,Germany,0,2,False
2802,1999,Friendly,,Canada,Indonesia,2,0,False
2803,1998,Qualifier,,USA,South Korea,0,3,False
2804,2014,Qualifier,,USA,Ghana,2,1,False
2805,1998,Qualifier,,Denmark,Trinidad and Tobago,5,1,False
2806,2019,Qualifier,,Mexico,Ivory Coast,4,0,False
2807,2014,Qualifier,,Romania,Croatia,1,0,False
2808,2016,Qualifier,,Romania,Venezuela,2,2,False
2809,1994,Friendly,,Slovenia,England,0,2,False
2810,2000,Qualifier,,Ecuador,Russia,2,0,False
2811,2010,Friendly,,Poland,Italy,1,3,False
2812,2016,Qualifier,,Honduras,Scotland,0,0,False
2813,2009,Friendly,,Denmark,Czech Republic,3,0,False
2814,2020,Friendly,,Norway,Russia,3,3,False
2815,2020,Friendly,,Bolivia,Peru,2,0,False
2816,1993,Qualifier,,Mexico,Canada,2,0,False
2817,2013,Friendly,,China,Italy,2,1,False
2818,2014,Friendly,,Ivory Coast,USA,1,0,False
2819,2002,Friendly,,New Zealand,Algeria,0,3,False
2820,2007,Friendly,,South Korea,Ecuador,2,0,False
2821,2007,Friendly,,Costa Rica,Ecuador,2,0,False
2822,1995,Friendly,,New Zealand,Slovakia,0,2,False
2823,2007,Qualifier,,Slovakia,England,0,2,False
2824,2000,Friendly,,Wales,Finland,1,1,False
2825,1990,Friendly,,Turkey,Denmark,2,2,False
2826,2019,Qualifier,,USA,Slovakia,2,1,False
2827,2005,Qualifier,,Panama,Colombia,1,1,False
2828,2013,Qualifier,,Chile,Greece,0,0,False
2829,2007,Friendly,,Croatia,Iran,1,1,False
2830,1990,Friendly,,Ireland,Tunisia,1,3,False
2831,1994,Qualifier,,Norway,Poland,1,1,False
2832,2013,Qualifier,,England,Australia,1,0,False
2833,2013,Qualifier,,Norway,Poland,0,1,False
2834,2001,Qualifier,,Poland,Greece,1,2,False
2835,2014,Qualifier,,Belgium,Wales,3,1,False
2836,1992,Friendly,,Canada,China,4,3,False
2837,2003,Friendly,,Ivory Coast,Ireland,2,2,False
2838,1994,Friendly,,Croatia,Ecuador,1,0,False
2839,2009,Friendly,,Brazil,Colombia,2,0,False
2840,2014,Qualifier,,Egypt,USA,1,0,False
2841,1994,Friendly,,Wales,Italy,0,1,False
2842,2014,Qualifier,,Paraguay,Jamaica,2,3,False
2843,2017,Friendly,,Japan,Paraguay,1,2,False
2844,1990,Friendly,,Indonesia,Saudi Arabia,1,1,False
2845,2020,Qualifier,,Tunisia,Trinidad and Tobago,3,0,False
2846,1998,Qualifier,,Switzerland,Brazil,2,1,False
2847,2014,Friendly,,Algeria,Trinidad and Tobago,2,0,False
2848,2000,Friendly,,Cameroon,Bolivia,2,0,False
2849,2006,Friendly,,Brazil,Australia,4,0,False
2850,2020,Friendly,,Italy,Egypt,3,0,False
2851,1995,Qualifier,,Australia,Iran,0,3,False
2852,2005,Friendly,,Chile,Spain,1,0,False
2853,2020,Qualifier,,Peru,Ecuador,0,1,False
2854,2020,Friendly,,Australia,Senegal,1,0,False
2855,1997,Friendly,,Qatar,Panama,0,2,False
2856,1996,Qualifier,,Bolivia,Qatar,1,2,False
2857,2006,Friendly,,Austria,Brazil,2,1,False
2858,2018,Friendly,,Ukraine,Ireland,3,2,False
2859,2021,Qualifier,,Cameroon,Peru,0,1,False
2860,1993,Friendly,,Czech Republic,Venezuela,1,0,False
2861,2020,Friendly,,Wales,Ghana,3,0,False
2862,2017,Friendly,,Saudi Arabia,Turkey,0,3,False
2863,1994,Friendly,,Netherlands,Romania,2,1,False
2864,2016,Qualifier,,Australia,Serbia,1,2,False
2865,1990,Friendly,,England,Portugal,0,2,False
2866,2001,Qualifier,,Indonesia,Bolivia,3,0,False
2867,2018,Friendly,,Cameroon,Canada,0,2,False
2868,2017,Friendly,,Costa Rica,Turkey,1,0,False
2869,2018,Qualifier,,Saudi Arabia,Jamaica,1,0,False
2870,2022,Qualifier,,Algeria,Cameroon,1,0,False
2871,1995,Qualifier,,France,Slovenia,5,0,False
2872,1991,Qualifier,,Poland,Spain,0,1,False
2873,2023,Qualifier,,Tunisia,Uruguay,7,0,False
2874,1991,Friendly,,USA,Portugal,0,0,False
2875,1996,Qualifier,,Egypt,Panama,0,3,False
2876,2023,Friendly,,Romania,Portugal,1,1,False
2877,2002,Friendly,,Cameroon,Honduras,2,0,False
2878,1990,Friendly,,Slovakia,USA,0,3,False
2879,2005,Qualifier,,Costa Rica,Japan,1,1,False
2880,1990,Friendly,,Portugal,Scotland,1,0,False
2881,2007,Friendly,,Finland,Chile,2,3,False
2882,1990,Friendly,,Chile,Ecuador,3,0,False
2883,1994,Qualifier,,Denmark,Switzerland,3,0,False
2884,2011,Qualifier,,Portugal,Japan,3,0,False
2885,1997,Friendly,,Scotland,Ghana,1,0,False
2886,2016,Qualifier,,Saudi Arabia,Slovakia,1,0,False
2887,2004,Friendly,,Denmark,Hungary,2,2,False
2888,1991,Qualifier,,Saudi Arabia,South Korea,3,2,False
2889,2011,Friendly,,Algeria,Czech Republic,1,1,False
2890,1990,Friendly,,Switzerland,Russia,0,1,False
2891,2021,Qualifier,,England,Hungary,5,0,False
2892,1994,Friendly,,Ivory Coast,Honduras,0,3,False
2893,2015,Qualifier,,Bolivia,Argentina,1,2,False
2894,1992,Friendly,,Egypt,Saudi Arabia,3,2,False
2895,2020,Friendly,,Ireland,Ivory Coast,2,0,False
2896,2013,Qualifier,,Turkey,Wales,3,1,False
2897,2003,Friendly,,Romania,Honduras,1,1,False
2898,2008,Friendly,,Netherlands,Scotland,1,1,False
2899,1995,Friendly,,Scotland,Chile,0,0,False
2900,2019,Friendly,,South Korea,Croatia,1,1,False
2901,2002,Friendly,,Brazil,Bolivia,8,1,False
2902,2005,Friendly,,Egypt,England,0,2,False
2903,2006,Friendly,,Saudi Arabia,Mexico,1,3,False
2904,2020,Friendly,,Portugal,Indonesia,7,1,False
2905,1992,Friendly,,Brazil,Honduras,2,1,False
2906,2010,Friendly,,Czech Republic,Ghana,1,1,False
2907,2021,Qualifier,,Algeria,Iran,3,4,False
2908,1995,Qualifier,,Japan,Denmark,2,0,False
2909,1994,Qualifier,,Honduras,England,0,3,False
